SK_ID_CURR,TARGET
189086,0.36
189087,0.41
189107,0.38
189113,0.37
189144,0.39
189148,0.41
189199,0.44
189201,0.45
189202,0.35
189207,0.35
189213,0.42
189214,0.41
189224,0.32
189230,0.37
189251,0.34
189252,0.37
189255,0.3
189256,0.33
189257,0.37
189260,0.35
189261,0.41
189262,0.29
189263,0.31
189272,0.3
189282,0.29
189284,0.38
189294,0.38
189304,0.31
189314,0.41
189317,0.53
189333,0.3
189337,0.39
189347,0.26
189355,0.42
189357,0.4
189366,0.45
189374,0.37
189379,0.3
189388,0.39
189397,0.32
189418,0.45
189453,0.42
189458,0.3
189460,0.39
189481,0.32
189482,0.49
189483,0.43
189490,0.38
189491,0.41
189492,0.43
189511,0.4
189512,0.37
189518,0.36
189519,0.45
189531,0.36
189541,0.43
189550,0.41
189551,0.43
189559,0.4
189564,0.34
189573,0.45
189585,0.39
189587,0.45
189605,0.38
189612,0.36
189633,0.37
189640,0.39
189641,0.47
189643,0.48
189650,0.38
189652,0.36
189656,0.47
189661,0.4
189663,0.37
189684,0.35
189688,0.4
189711,0.4
189729,0.45
189747,0.28
189761,0.36
189773,0.31
189774,0.33
189779,0.39
189780,0.47
189796,0.34
189799,0.48
189800,0.46
189807,0.29
189808,0.43
189826,0.41
189836,0.4
189843,0.48
189845,0.33
189852,0.44
189853,0.38
189855,0.5
189866,0.41
189886,0.37
189888,0.34
189902,0.4
189907,0.54
189910,0.43
189922,0.31
189924,0.38
189933,0.39
189935,0.3
189939,0.38
189951,0.57
189965,0.34
189966,0.47
189977,0.3
189989,0.41
189990,0.45
190002,0.38
190006,0.36
190008,0.36
190009,0.37
190021,0.37
190058,0.38
190061,0.35
190069,0.4
190072,0.46
190078,0.36
190109,0.47
190112,0.4
190117,0.45
190132,0.35
190133,0.44
190153,0.38
190164,0.36
190167,0.37
190169,0.42
190179,0.41
190184,0.42
190188,0.31
190199,0.38
190200,0.35
190201,0.4
190227,0.38
190229,0.25
190245,0.41
190272,0.52
190274,0.37
190281,0.46
190282,0.5
190290,0.42
190299,0.42
190301,0.39
190304,0.33
190306,0.28
190311,0.39
190341,0.32
190354,0.36
190364,0.35
190368,0.4
190375,0.32
190383,0.36
190384,0.34
190387,0.41
190388,0.37
190392,0.46
190394,0.44
190405,0.43
190406,0.39
190412,0.34
190413,0.43
190431,0.33
190452,0.31
190454,0.36
190461,0.4
190475,0.46
190489,0.45
190507,0.4
190513,0.36
190515,0.48
190516,0.34
190522,0.42
190523,0.52
190526,0.32
190533,0.3
190537,0.34
190542,0.32
190545,0.43
190548,0.36
190555,0.42
190561,0.37
190562,0.32
190566,0.29
190581,0.39
190590,0.31
190591,0.43
190593,0.37
190612,0.4
190617,0.46
190618,0.41
190619,0.38
190643,0.48
190647,0.4
190663,0.41
190664,0.31
190678,0.31
190691,0.31
190697,0.4
190698,0.38
190701,0.6
190702,0.49
190713,0.28
190739,0.37
190744,0.4
190756,0.36
190767,0.39
190777,0.39
190808,0.4
190825,0.46
190830,0.41
190844,0.46
190855,0.33
190860,0.41
190861,0.38
190865,0.31
190884,0.43
190886,0.37
190887,0.41
190893,0.42
190899,0.46
190900,0.3
190901,0.45
190903,0.33
190909,0.36
190911,0.46
190916,0.47
190922,0.44
190926,0.29
190927,0.34
190929,0.28
190931,0.38
190948,0.27
190954,0.39
190957,0.31
190965,0.31
190978,0.4
190986,0.41
190990,0.38
190993,0.4
190998,0.36
190999,0.34
191028,0.37
191033,0.43
191042,0.45
191076,0.3
191114,0.45
191137,0.42
191138,0.32
191140,0.36
191141,0.35
191143,0.4
191145,0.47
191161,0.4
191167,0.43
191192,0.5
191199,0.48
191200,0.35
191205,0.39
191206,0.36
191214,0.42
191217,0.4
191222,0.37
191224,0.32
191232,0.35
191238,0.4
191243,0.28
191247,0.37
191250,0.32
191266,0.42
191278,0.38
191279,0.35
191282,0.37
191287,0.33
191290,0.42
191291,0.38
191296,0.51
191301,0.38
191304,0.32
191305,0.34
191306,0.36
191324,0.5
191359,0.37
191360,0.35
191362,0.34
191371,0.37
191379,0.4
191394,0.29
191413,0.36
191430,0.38
191435,0.44
191449,0.42
191452,0.3
191464,0.37
191465,0.44
191466,0.41
191469,0.36
191490,0.51
191494,0.46
191498,0.44
191506,0.39
191508,0.35
191509,0.39
191515,0.39
191524,0.38
191548,0.29
191562,0.32
191568,0.36
191596,0.52
191609,0.42
191619,0.34
191624,0.33
191628,0.35
191630,0.31
191648,0.4
191649,0.42
191654,0.45
191655,0.36
191659,0.33
191674,0.4
191675,0.32
191680,0.38
191681,0.35
191684,0.35
191686,0.37
191721,0.4
191722,0.36
191726,0.41
191727,0.33
191732,0.33
191735,0.34
191738,0.43
191745,0.44
191746,0.41
191751,0.32
191761,0.44
191772,0.36
191785,0.42
191794,0.38
191799,0.41
191806,0.41
191807,0.34
191809,0.5
191824,0.27
191826,0.31
191834,0.44
191837,0.37
191841,0.34
191845,0.39
191847,0.41
191850,0.44
191869,0.47
191873,0.34
191876,0.3
191878,0.42
191880,0.4
191881,0.37
191883,0.32
191898,0.38
191907,0.44
191910,0.27
191918,0.44
191920,0.39
191923,0.37
191942,0.47
191943,0.33
191951,0.43
191952,0.37
191958,0.4
191963,0.46
191971,0.42
191992,0.39
192000,0.39
192001,0.33
192008,0.26
192018,0.43
192029,0.35
192030,0.37
192031,0.27
192043,0.38
192045,0.31
192052,0.43
192056,0.28
192071,0.34
192082,0.49
192088,0.4
192103,0.3
192105,0.38
192119,0.37
192144,0.39
192151,0.31
192158,0.33
192163,0.34
192172,0.52
192176,0.32
192177,0.45
192212,0.39
192221,0.4
192223,0.34
192224,0.35
192238,0.35
192239,0.39
192252,0.44625
192259,0.32
192268,0.44
192274,0.44
192276,0.5
192277,0.37
192289,0.33
192296,0.45
192308,0.36
192309,0.32
192315,0.44
192322,0.38
192324,0.37
192343,0.37
192345,0.35
192367,0.35
192375,0.37
192382,0.45
192389,0.28
192390,0.4
192391,0.47
192423,0.31
192427,0.37
192431,0.31
192433,0.32
192451,0.48
192453,0.42
192455,0.32
192468,0.3
192469,0.36
192474,0.32
192481,0.38
192482,0.33
192483,0.37
192486,0.41
192490,0.41
192491,0.37
192494,0.4
192507,0.31
192508,0.32
192509,0.4
192525,0.37
192526,0.43
192528,0.38
192535,0.36
192545,0.42
192548,0.49
192572,0.36
192594,0.39
192607,0.36
192625,0.35
192626,0.33
192631,0.34
192632,0.38
192636,0.36
192637,0.37
192655,0.34
192657,0.38
192674,0.47
192675,0.4
192680,0.52
192682,0.42
192686,0.38
192698,0.45
192703,0.37
192705,0.4
192717,0.31
192720,0.36
192721,0.43
192722,0.51
192728,0.44
192734,0.36
192739,0.45
192740,0.4
192752,0.46
192761,0.31
192770,0.34
192780,0.34
192782,0.3
192783,0.49
192789,0.36
192796,0.36
192800,0.31
192802,0.47
192811,0.35
192812,0.38
192815,0.37
192838,0.4
192861,0.32
192868,0.42
192872,0.36
192876,0.49
192877,0.39
192897,0.38
192898,0.45
192903,0.44
192904,0.38
192905,0.29
192911,0.49
192920,0.38
192921,0.35
192922,0.35
192942,0.33
192946,0.45
192963,0.39
192978,0.39
192979,0.46
192981,0.39
192991,0.35
192995,0.46
192998,0.45
193019,0.35
193027,0.26
193028,0.33
193032,0.36
193036,0.38
193044,0.33
193046,0.37
193049,0.32
193050,0.43
193054,0.32
193057,0.36
193060,0.5
193075,0.35
193088,0.28
193091,0.42
193112,0.42
193122,0.28
193123,0.37
193128,0.43
193133,0.36
193143,0.39
193150,0.47
193151,0.33
193160,0.42
193180,0.41
193198,0.36
193204,0.44
193207,0.27
193210,0.48
193225,0.28
193232,0.39
193248,0.39
193249,0.38
193262,0.35
193270,0.35
193273,0.38
193275,0.43
193286,0.35
193289,0.5
193290,0.4
193311,0.42
193321,0.29
193322,0.3
193340,0.42
193349,0.27
193368,0.37
193369,0.28
193375,0.44
193385,0.4
193389,0.28
193394,0.37
193396,0.3
193398,0.36
193402,0.35
193409,0.42
193421,0.38
193426,0.35
193430,0.3
193436,0.44
193437,0.38
193440,0.38
193441,0.33
193449,0.4
193462,0.38
193464,0.23
193468,0.35
193474,0.34
193475,0.45
193479,0.41
193484,0.47
193488,0.4
193496,0.26
193507,0.39
193510,0.37
193512,0.34
193514,0.34
193515,0.38
193516,0.38
193520,0.33
193522,0.49
193541,0.35
193545,0.34
193549,0.36
193554,0.36
193558,0.47
193568,0.42
193569,0.6
193579,0.34
193587,0.44
193589,0.43
193613,0.38
193642,0.52
193643,0.42
193647,0.42
193648,0.4
193663,0.36
193664,0.41
193665,0.4
193672,0.28
193675,0.37
193686,0.38
193692,0.41
193706,0.35
193725,0.37
193726,0.41
193727,0.45
193733,0.42
193738,0.39
193739,0.36
193745,0.4
193759,0.43
193767,0.37
193774,0.54
193776,0.3
193777,0.48
193787,0.49
193789,0.42
193793,0.36
193805,0.36
193808,0.32
193816,0.42
193817,0.24
193821,0.37
193831,0.39
193832,0.41
193874,0.44
193879,0.37
193882,0.39
193910,0.41
193915,0.29
193916,0.38
193921,0.45
193924,0.41
193926,0.39
193927,0.35
193949,0.44
193954,0.39
193966,0.4
193970,0.39
193971,0.36
193975,0.53
193980,0.34
193982,0.44
193983,0.4
193987,0.39
193997,0.36
194000,0.44
194013,0.41
194014,0.47
194026,0.37
194039,0.29
194042,0.31
194054,0.39
194057,0.38
194058,0.36
194068,0.47
194071,0.45
194073,0.37
194075,0.47
194093,0.3
194098,0.43
194105,0.43
194106,0.39
194110,0.26
194128,0.45
194137,0.42
194149,0.38
194150,0.34
194155,0.44
194157,0.34
194158,0.38
194164,0.39
194165,0.33
194166,0.4
194170,0.35
194171,0.42
194177,0.32
194187,0.39
194188,0.39
194213,0.36
194229,0.47
194230,0.38
194241,0.32
194243,0.34
194244,0.4
194276,0.27
194279,0.43
194280,0.37
194281,0.43
194291,0.45
194293,0.49
194306,0.32
194307,0.41
194308,0.39
194310,0.5
194314,0.42
194326,0.4
194330,0.39
194338,0.4
194366,0.5
194370,0.41
194371,0.33
194379,0.38
194382,0.39
194383,0.5
194395,0.51
194402,0.4
194406,0.37
194408,0.36
194413,0.31
194414,0.41
194419,0.34
194423,0.46
194424,0.32
194429,0.38
194436,0.45
194468,0.42
194469,0.31
194478,0.49
194480,0.38
194484,0.39
194505,0.4
194514,0.32
194516,0.38
194523,0.41
194526,0.35
194533,0.26
194534,0.36
194536,0.32
194548,0.42
194552,0.42
194558,0.36
194561,0.37
194563,0.39
194569,0.41
194581,0.49
194586,0.32
194590,0.36
194598,0.38
194600,0.43
194603,0.37
194604,0.38
194605,0.38
194607,0.37
194610,0.48
194620,0.31
194627,0.37
194650,0.39
194652,0.39
194659,0.29
194660,0.41
194662,0.36
194665,0.31
194675,0.47
194677,0.43
194679,0.3
194691,0.44
194696,0.41
194713,0.48
194716,0.42
194717,0.37
194725,0.42
194732,0.37
194737,0.46
194738,0.48
194769,0.41
194791,0.37
194802,0.43
194806,0.43
194810,0.37
194812,0.38
194813,0.34
194816,0.33
194827,0.44
194844,0.39
194856,0.27
194860,0.42
194866,0.38
194867,0.51
194877,0.49
194879,0.34
194880,0.37
194881,0.37
194887,0.26
194900,0.38
194906,0.43
194907,0.38
194908,0.51
194914,0.41
194934,0.48
194955,0.47
194956,0.46
194965,0.44
194966,0.45
194980,0.41
194985,0.36
194986,0.36
194995,0.39
194999,0.27
195000,0.37
195010,0.4
195013,0.32
195044,0.45
195048,0.37
195050,0.50625
195051,0.48
195055,0.52
195070,0.39
195074,0.42
195075,0.41
195077,0.43
195081,0.48
195088,0.32
195089,0.4
195091,0.39
195096,0.5
195100,0.28
195103,0.4
195116,0.34
195117,0.38
195129,0.46
195151,0.3
195158,0.47
195164,0.44
195176,0.42
195186,0.42
195187,0.4
195198,0.42
195201,0.37
195207,0.42
195214,0.39
195215,0.28
195234,0.39
195235,0.4
195239,0.38
195240,0.48
195253,0.42
195255,0.31
195280,0.33
195291,0.44
195293,0.38
195300,0.33
195306,0.35
195307,0.46
195322,0.46
195326,0.42
195330,0.38
195341,0.37
195343,0.34
195367,0.36
195369,0.33
195371,0.41
195372,0.45
195389,0.41
195415,0.4
195435,0.43
195439,0.37
195440,0.47
195444,0.36
195447,0.36
195450,0.29
195451,0.4
195456,0.36
195457,0.43
195461,0.42
195462,0.37
195463,0.34
195466,0.41
195468,0.42
195469,0.32
195489,0.34
195495,0.48
195496,0.44
195504,0.36
195505,0.29
195506,0.4
195511,0.28
195518,0.37
195519,0.34
195529,0.27
195531,0.41
195546,0.44
195547,0.24
195552,0.35
195577,0.52
195579,0.39
195588,0.38
195597,0.38
195607,0.32
195617,0.27
195626,0.34
195632,0.41
195634,0.46
195635,0.35
195645,0.29
195648,0.4
195674,0.4
195691,0.35
195695,0.44
195703,0.44
195710,0.46
195711,0.34
195727,0.39
195729,0.49
195734,0.47
195739,0.38
195740,0.3
195746,0.34
195750,0.43
195769,0.57
195772,0.43
195785,0.31
195789,0.43
195793,0.37
195801,0.37
195803,0.36
195810,0.46
195818,0.52
195819,0.5
195823,0.43
195828,0.47
195836,0.3
195843,0.42
195858,0.36
195876,0.47
195890,0.48
195891,0.42
195900,0.41
195905,0.4
195910,0.44
195911,0.39
195912,0.39
195917,0.38
195918,0.42
195923,0.56
195937,0.34
195940,0.44
195945,0.43
195946,0.32
195948,0.29
195955,0.32
195957,0.46
195958,0.33
195959,0.46
195970,0.42
195974,0.45
195979,0.36
195990,0.47
196004,0.36
196007,0.36
196012,0.32
196019,0.43
196029,0.42
196034,0.21
196042,0.37
196066,0.49
196067,0.4
196071,0.45
196074,0.51
196075,0.42
196079,0.26
196080,0.43
196082,0.33
196083,0.37
196085,0.41
196115,0.35
196118,0.45
196128,0.39
196149,0.43
196150,0.39
196162,0.47
196194,0.4
196198,0.39
196204,0.4
196206,0.3
196210,0.47
196220,0.38
196221,0.39
196230,0.36
196236,0.46
196242,0.34
196256,0.41
196261,0.47
196274,0.53
196281,0.44
196303,0.33
196305,0.46
196322,0.38
196343,0.21
196346,0.33
196354,0.35
196357,0.4
196359,0.4
196360,0.45
196361,0.41
196364,0.36
196371,0.37
196375,0.4
196377,0.45
196378,0.39
196381,0.33
196384,0.37
196385,0.48
196388,0.35
196394,0.39
196400,0.47
196401,0.41
196404,0.41
196411,0.34
196436,0.28
196443,0.33
196444,0.5
196446,0.41
196475,0.37
196476,0.42
196486,0.34
196489,0.43
196492,0.32
196498,0.43
196500,0.32
196505,0.43
196507,0.34
196510,0.27
196514,0.37
196530,0.42
196544,0.3
196551,0.38
196578,0.34
196585,0.5
196587,0.36
196588,0.46
196594,0.45
196598,0.33
196605,0.37
196618,0.44
196619,0.39
196623,0.41
196624,0.46
196643,0.39
196649,0.44
196650,0.34
196656,0.32
196663,0.48
196667,0.43
196669,0.38
196681,0.47
196717,0.46
196726,0.45
196728,0.29
196729,0.35
196731,0.39
196736,0.4
196738,0.32
196745,0.34
196747,0.46
196748,0.37
196753,0.33
196757,0.37
196760,0.48
196777,0.39
196788,0.43
196799,0.36
196808,0.37
196819,0.37
196825,0.39
196826,0.47
196834,0.41
196841,0.46
196847,0.35
196849,0.32
196851,0.24
196867,0.44
196884,0.36
196889,0.42
196898,0.31
196901,0.36
196917,0.37
196930,0.33
196936,0.35
196956,0.33
196959,0.36
196962,0.38
196963,0.39
196971,0.43
196972,0.44
196977,0.36
196984,0.41
196985,0.45
197010,0.49
197029,0.48
197040,0.45
197058,0.35
197060,0.34
197064,0.36
197075,0.41
197083,0.39
197102,0.57
197103,0.5
197107,0.4
197129,0.41
197135,0.37
197140,0.34
197150,0.41
197152,0.29
197153,0.41
197154,0.34
197156,0.44
197166,0.34
197167,0.42
197177,0.39
197178,0.33
197187,0.48
197191,0.45
197205,0.34
197206,0.28
197219,0.47
197224,0.35
197245,0.38
197246,0.36
197273,0.48
197275,0.34
197278,0.36
197288,0.37
197290,0.43
197294,0.4
197295,0.39
197311,0.47
197314,0.34
197320,0.37
197321,0.38
197324,0.43
197327,0.45
197332,0.38
197333,0.39
197335,0.33
197348,0.41
197362,0.4
197363,0.36
197368,0.27
197378,0.43
197381,0.49
197384,0.33
197386,0.34
197393,0.41
197396,0.34
197400,0.33
197408,0.39
197412,0.35
197413,0.48
197415,0.44
197418,0.44
197427,0.22
197443,0.45
197448,0.33
197449,0.29
197470,0.5
197478,0.4
197482,0.42
197488,0.42
197491,0.41
197495,0.35
197498,0.41
197502,0.43
197507,0.38
197509,0.4
197510,0.36
197512,0.37
197513,0.35
197524,0.33
197525,0.46
197529,0.46
197533,0.35
197534,0.56
197540,0.38
197541,0.4
197559,0.39
197566,0.36
197582,0.37
197585,0.49
197587,0.43
197595,0.41
197598,0.37
197601,0.44
197603,0.33
197607,0.43
197611,0.41
197625,0.4
197631,0.36
197633,0.34
197638,0.41
197640,0.26
197644,0.33
197645,0.39
197646,0.44
197650,0.41
197657,0.36
197664,0.46
197668,0.38
197681,0.41
197682,0.38
197693,0.43
197695,0.35
197699,0.4
197709,0.3
197711,0.32
197715,0.38
197716,0.42
197722,0.37
197728,0.4
197729,0.38
197730,0.46
197744,0.29
197768,0.38
197770,0.32
197775,0.45
197788,0.31
197795,0.31
197806,0.42
197808,0.46
197812,0.4
197813,0.28
197822,0.3
197827,0.28
197828,0.44
197836,0.38
197857,0.32
197862,0.45
197872,0.41
197892,0.37
197903,0.26
197907,0.39
197908,0.43
197916,0.31
197921,0.3
197924,0.36
197930,0.38
197934,0.39
197942,0.35
197945,0.43
197958,0.43
197959,0.27
197967,0.31
197969,0.44
197978,0.39
197999,0.33
198001,0.44
198004,0.47
198007,0.32
198019,0.34
198020,0.39
198024,0.35
198026,0.5
198038,0.35
198044,0.41
198050,0.4
198054,0.39
198055,0.45
198082,0.35
198094,0.49
198095,0.31
198099,0.43
198101,0.41
198102,0.37
198114,0.42
198125,0.31
198127,0.33
198128,0.38
198137,0.37
198141,0.36
198142,0.41
198155,0.46
198179,0.29
198181,0.44
198184,0.3
198185,0.49
198186,0.39
198187,0.47
198193,0.32
198197,0.33
198209,0.23
198221,0.41
198225,0.36
198229,0.37
198237,0.49625
198239,0.39
198247,0.38
198253,0.37
198272,0.34
198279,0.32
198282,0.35
198284,0.4
198285,0.36
198287,0.31
198294,0.38
198309,0.28
198312,0.53
198315,0.4
198323,0.33
198331,0.3
198333,0.44
198359,0.4
198370,0.42
198378,0.35
198379,0.43
198381,0.32
198383,0.43
198384,0.31
198385,0.32
198420,0.46
198421,0.46
198425,0.46
198427,0.36
198429,0.37
198437,0.27
198445,0.33
198452,0.36
198454,0.31
198487,0.39
198523,0.36
198528,0.49
198530,0.44
198539,0.3
198540,0.38
198547,0.31
198566,0.4
198568,0.37
198569,0.37
198595,0.37
198600,0.32
198614,0.29
198617,0.4
198619,0.42
198627,0.35
198640,0.35
198655,0.48
198664,0.47
198665,0.32
198666,0.4
198670,0.38
198673,0.46
198680,0.3
198689,0.41
198690,0.4
198702,0.35
198703,0.39
198704,0.52
198714,0.46
198715,0.49
198717,0.36
198718,0.37
198720,0.38
198721,0.35
198730,0.48
198739,0.43
198754,0.33
198761,0.37
198772,0.31
198774,0.43
198775,0.52
198779,0.41
198783,0.35
198790,0.34
198794,0.44
198798,0.45
198799,0.3
198802,0.37
198806,0.34
198847,0.36
198854,0.48
198858,0.34
198859,0.47
198865,0.38
198872,0.48
198874,0.39
198878,0.45
198883,0.41
198884,0.39
198891,0.34
198899,0.36
198907,0.37
198916,0.32
198917,0.45
198934,0.34
198937,0.4
198938,0.21
198941,0.43
198957,0.33
198966,0.35
198984,0.32
198997,0.29
199001,0.32
199003,0.39
199009,0.37
199011,0.31
199013,0.32
199015,0.26
199024,0.28
199026,0.39
199027,0.41
199029,0.3
199030,0.48
199041,0.32
199048,0.42
199057,0.48
199058,0.34
199062,0.32
199067,0.34
199070,0.36
199075,0.3
199076,0.37
199092,0.49
199096,0.38
199104,0.42
199114,0.45
199115,0.37
199117,0.44
199126,0.48
199131,0.4
199141,0.27
199145,0.34
199150,0.35
199151,0.36
199153,0.3
199166,0.36
199167,0.4
199177,0.37
199182,0.33
199183,0.31
199185,0.33
199212,0.35
199213,0.41
199222,0.4
199229,0.37
199230,0.37
199242,0.47
199243,0.35
199246,0.45
199247,0.32
199249,0.41
199262,0.4
199263,0.51
199275,0.35
199276,0.4
199287,0.34
199298,0.46
199304,0.37
199307,0.39
199311,0.44
199316,0.31
199320,0.38
199321,0.5
199325,0.37
199326,0.42
199327,0.36
199334,0.43
199344,0.51
199345,0.46
199352,0.34
199364,0.47
199378,0.27
199379,0.28
199387,0.47
199405,0.37
199418,0.51
199424,0.51
199425,0.29
199432,0.46
199433,0.39
199442,0.42
199446,0.35
199457,0.35
199458,0.34
199477,0.42
199522,0.48
199525,0.48
199533,0.44
199536,0.39
199537,0.34
199550,0.38
199560,0.39
199564,0.44
199575,0.38
199580,0.35
199586,0.36
199597,0.39
199598,0.35
199604,0.32
199608,0.45
199609,0.43
199616,0.31
199625,0.4
199648,0.51
199650,0.37
199655,0.3
199663,0.41
199670,0.39
199673,0.44
199685,0.36
199696,0.36
199703,0.3
199704,0.33
199706,0.41
199727,0.36
199740,0.43
199746,0.45
199764,0.41
199766,0.45
199785,0.33
199786,0.37
199795,0.53
199797,0.43
199803,0.44
199804,0.42
199810,0.37
199815,0.35
199822,0.39
199824,0.36
199828,0.41
199833,0.3
199840,0.44
199844,0.35
199846,0.37
199858,0.53
199862,0.38
199865,0.37
199866,0.41
199869,0.38
199870,0.4
199871,0.33
199878,0.37
199889,0.38
199891,0.29
199898,0.43
199903,0.34
199904,0.43
199924,0.44
199950,0.32
199954,0.39
199956,0.4
199962,0.45
199965,0.36
199971,0.42
199972,0.34
199988,0.44
199995,0.32
199997,0.38
199998,0.43
199999,0.37
200011,0.42
200012,0.4
200016,0.36
200019,0.3
200030,0.45
200031,0.37
200032,0.28
200038,0.36
200043,0.45
200044,0.52
200045,0.36
200053,0.46
200057,0.32
200061,0.35
200064,0.42
200071,0.51
200084,0.42
200085,0.33
200086,0.4
200093,0.47
200095,0.43
200105,0.36
200111,0.4
200116,0.52
200125,0.52
200126,0.29
200157,0.36
200173,0.43
200181,0.4
200185,0.33
200187,0.43
200193,0.27
200200,0.39
200202,0.37
200206,0.27
200207,0.29
200216,0.39
200229,0.48
200234,0.32
200241,0.44
200244,0.43
200258,0.3
200262,0.32
200268,0.48
200277,0.36
200286,0.35
200293,0.3
200299,0.35
200306,0.34
200335,0.4
200358,0.46
200366,0.39
200367,0.34
200370,0.3
200373,0.42
200374,0.34
200383,0.39
200387,0.3
200390,0.35
200391,0.34
200421,0.45
200437,0.28
200442,0.33
200447,0.4
200460,0.27
200463,0.37
200467,0.33
200487,0.4
200488,0.46
200490,0.38
200493,0.42
200494,0.37
200501,0.42
200506,0.45
200516,0.32
200518,0.4
200520,0.36
200523,0.39
200524,0.48
200525,0.37
200534,0.37
200538,0.34
200552,0.4
200556,0.41
200557,0.42
200567,0.41
200568,0.4
200570,0.35
200572,0.35
200576,0.29
200585,0.43
200587,0.34
200588,0.49
200593,0.36
200594,0.43
200595,0.43
200603,0.46
200615,0.42
200624,0.36
200631,0.55
200632,0.4
200636,0.44
200638,0.42
200641,0.31
200650,0.38
200653,0.52
200657,0.34
200668,0.36
200669,0.35
200670,0.35
200676,0.32
200697,0.41
200710,0.45
200720,0.37
200729,0.35
200749,0.49
200753,0.45
200755,0.47
200756,0.53
200757,0.41
200768,0.44
200776,0.36
200799,0.48
200801,0.34
200810,0.48
200823,0.4
200832,0.38
200836,0.35
200838,0.29
200864,0.46
200867,0.38
200869,0.48
200873,0.48
200876,0.37
200881,0.44
200883,0.37
200890,0.39
200895,0.37
200897,0.41
200899,0.38
200900,0.31
200907,0.38
200912,0.41
200926,0.35
200930,0.51
200971,0.34
200974,0.38
200979,0.41
200998,0.36
201008,0.45
201018,0.46
201026,0.39
201043,0.35
201049,0.4
201050,0.42
201061,0.33
201062,0.38
201072,0.35
201076,0.52
201077,0.32
201081,0.39
201084,0.4
201089,0.4
201092,0.3
201109,0.48
201110,0.28
201116,0.28
201122,0.34
201135,0.44
201143,0.32
201153,0.42
201159,0.37
201165,0.33
201187,0.44
201197,0.39
201218,0.4
201219,0.4
201231,0.27
201234,0.3
201243,0.38
201246,0.39
201254,0.38
201256,0.43
201262,0.46
201263,0.26
201272,0.36
201273,0.29
201281,0.39
201290,0.32
201294,0.31
201296,0.3
201320,0.38
201332,0.34
201342,0.34
201343,0.31
201347,0.39
201350,0.3
201351,0.49
201362,0.5
201363,0.38
201368,0.36
201373,0.38
201375,0.29
201378,0.48
201386,0.47
201387,0.34
201390,0.44
201393,0.44
201409,0.38
201442,0.31
201444,0.35
201447,0.37
201451,0.34
201474,0.48
201481,0.36
201491,0.34
201498,0.29
201499,0.45
201501,0.38
201502,0.28
201516,0.34
201517,0.45
201524,0.41
201526,0.4
201528,0.42
201532,0.33
201543,0.34
201544,0.37
201546,0.35
201552,0.32
201554,0.36
201556,0.3
201557,0.4
201559,0.46
201575,0.31
201592,0.35
201593,0.53
201600,0.44
201630,0.44
201631,0.46
201635,0.38
201638,0.44
201642,0.43
201645,0.38
201660,0.42
201663,0.42
201665,0.39
201674,0.38
201675,0.34
201677,0.44
201688,0.4
201698,0.49
201706,0.29
201709,0.34
201710,0.45
201718,0.36
201720,0.41
201727,0.42
201730,0.31
201732,0.33
201733,0.38
201736,0.4
201738,0.32
201744,0.37
201747,0.36
201751,0.37
201766,0.42
201777,0.41
201778,0.37
201785,0.44
201804,0.42
201808,0.38
201813,0.38
201815,0.39
201820,0.34
201825,0.34
201830,0.26
201838,0.37
201839,0.43
201845,0.37
201849,0.34
201850,0.31
201853,0.44
201856,0.45
201873,0.32
201875,0.34
201906,0.34
201907,0.25
201908,0.47
201909,0.34
201911,0.4
201927,0.28
201928,0.36
201937,0.34
201943,0.36
201946,0.23
201948,0.32
201949,0.36
201955,0.31
201962,0.32
201977,0.42
201996,0.34
201997,0.47
202004,0.4
202005,0.27
202006,0.43
202010,0.39
202020,0.31
202029,0.4
202033,0.35
202034,0.49
202040,0.45
202045,0.39
202048,0.35
202055,0.37
202058,0.4
202062,0.31
202073,0.33
202078,0.37
202079,0.36
202080,0.39
202085,0.48
202090,0.33
202092,0.46
202114,0.33
202124,0.44
202133,0.38
202136,0.44
202150,0.29
202156,0.41
202159,0.39
202165,0.4
202167,0.41
202168,0.38
202169,0.43
202170,0.42
202204,0.32
202209,0.39
202216,0.44
202220,0.41
202228,0.37
202229,0.4
202231,0.44
202232,0.37
202234,0.43
202252,0.39
202253,0.42
202272,0.33
202273,0.34
202292,0.3
202300,0.41
202302,0.47
202311,0.36
202316,0.29
202318,0.44
202324,0.44
202343,0.4
202344,0.28
202349,0.39
202351,0.51
202355,0.43
202379,0.44
202407,0.36
202409,0.5
202410,0.43
202422,0.5
202423,0.49
202435,0.36
202437,0.39
202438,0.38
202439,0.38
202441,0.44
202444,0.41
202446,0.34
202450,0.42
202455,0.35
202457,0.47
202461,0.44
202463,0.35
202473,0.34
202478,0.39
202484,0.41
202490,0.35
202491,0.46
202492,0.54
202497,0.35
202508,0.4
202509,0.44
202510,0.33
202511,0.36
202514,0.35
202524,0.34
202527,0.31
202547,0.43
202554,0.47
202557,0.47
202568,0.48
202573,0.46
202587,0.39
202599,0.35
202610,0.39
202613,0.39
202618,0.36
202621,0.33
202645,0.34
202646,0.36
202649,0.31
202653,0.36
202655,0.29
202656,0.34
202659,0.4
202661,0.4
202681,0.4
202688,0.42
202691,0.32
202692,0.28
202697,0.46
202698,0.42
202717,0.34
202720,0.38
202724,0.47
202725,0.43
202734,0.42
202740,0.38
202743,0.41
202746,0.42
202760,0.37
202761,0.32
202765,0.38
202769,0.27
202785,0.35
202793,0.35
